StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,DistrictName,DistrictType,NCESDistrictID,County,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,NewCasesCombined,NewCasesStudents,NewCasesStaff,NewCasesUnknown,TwoWeekPeriodStaffStudentCasesCombined,TwoWeekPeriodCasesStudents,TwoWeekPeriodCasesStaff,CumulativeCasesCombined,CumulativeCasesStudents,CumulativeCasesStaff,CumulativeCasesUnknown,ActiveCasesStaff,ActiveCasesStudents,ActiveCasesUnknown,ActiveCasesCombined
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,11/22/20,11/28/20,,1,3,,,,,,8,7,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,11/29/20,12/5/20,,1,0,,,,,,8,6,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,12/6/20,12/12/20,,1,3,,,,,,10,10,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,12/13/20,12/19/20,,3,0,,,,,,13,10,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,12/27/20,1/2/21,,3,3,,,,,,17,13,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,1/3/21,1/9/21,,3,3,,,,,,17,13,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,1/10/21,1/16/21,,0,0,,,,,,17,13,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,1/17/21,1/23/21,,1,3,,,,,,29,21,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,1/24/21,1/30/21,,0,0,,,,,,29,21,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,1/31/21,2/6/21,,1,2,,,,,,31,24,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,2/7/21,2/13/21,,1,0,,,,,,31,24,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,2/14/21,2/20/21,,1,0,,,,,,31,24,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,2/21/21,2/27/21,,0,0,,,,,,31,25,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,2/28/21,3/6/21,,0,0,,,,,,31,25,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,3/7/21,3/13/21,,0,0,,,,,,31,25,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,3/14/21,3/20/21,,0,0,,,,,,31,25,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,3/21/21,3/27/21,,1,0,,,,,,32,25,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,3/28/21,4/3/21,,0,0,,,,,,32,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,4/4/21,4/10/21,,0,0,,,,,,32,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,4/11/21,4/17/21,,0,0,,,,,,32,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,4/18/21,4/24/21,,2,0,,,,,,34,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,4/25/21,5/1/21,,2,0,,,,,,35,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,5/2/21,5/8/21,,0,0,,,,,,35,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,5/9/21,5/15/21,,0,0,,,,,,35,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,5/16/21,5/22/21,,0,0,,,,,,35,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,5/23/21,5/29/21,,0,0,,,,,,35,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,5/30/21,6/5/21,,0,0,,,,,,35,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,6/6/21,6/12/21,,0,0,,,,,,35,26,,,,,
Ohio,OH,District,#N/A,,,,Osnaburg Local,,3904991,Stark,Weekly,6/13/21,6/19/21,,0,0,,,,,,35,26,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,10/11/20,10/17/20,,1,1,,,,,,12,6,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,10/18/20,10/24/20,,1,2,,,,,,14,8,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,10/25/20,10/31/20,,1,2,,,,,,15,10,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,11/1/20,11/7/20,,3,1,,,,,,18,11,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,11/8/20,11/14/20,,7,3,,,,,,25,14,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,11/15/20,11/21/20,,9,8,,,,,,34,21,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,11/22/20,11/28/20,,16,12,,,,,,50,32,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,11/29/20,12/5/20,,9,8,,,,,,59,39,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,12/6/20,12/12/20,,28,8,,,,,,88,46,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,12/13/20,12/19/20,,11,4,,,,,,100,50,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,12/27/20,1/2/21,,5,7,,,,,,111,61,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,1/3/21,1/9/21,,20,5,,,,,,131,166,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,1/10/21,1/16/21,,0,0,,,,,,131,166,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,1/17/21,1/23/21,,2,2,,,,,,142,70,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,1/24/21,1/30/21,,0,0,,,,,,142,70,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,1/31/21,2/6/21,,4,4,,,,,,148,77,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,2/7/21,2/13/21,,1,3,,,,,,149,80,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,2/14/21,2/20/21,,1,3,,,,,,149,80,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,2/21/21,2/27/21,,0,2,,,,,,153,86,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,2/28/21,3/6/21,,1,0,,,,,,154,86,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,3/7/21,3/13/21,,2,0,,,,,,156,86,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,3/14/21,3/20/21,,2,0,,,,,,156,86,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,3/21/21,3/27/21,,0,0,,,,,,157,86,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,3/28/21,4/3/21,,1,1,,,,,,158,87,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,4/4/21,4/10/21,,3,1,,,,,,161,88,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,4/11/21,4/17/21,,1,0,,,,,,162,88,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,4/18/21,4/24/21,,0,1,,,,,,162,89,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,4/25/21,5/1/21,,0,0,,,,,,162,89,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,5/2/21,5/8/21,,4,2,,,,,,166,91,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,5/9/21,5/15/21,,1,0,,,,,,167,91,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,5/16/21,5/22/21,,0,0,,,,,,167,91,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,5/23/21,5/29/21,,0,0,,,,,,167,91,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,5/30/21,6/5/21,,0,0,,,,,,167,91,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,6/6/21,6/12/21,,0,0,,,,,,167,91,,,,,
Ohio,OH,District,#N/A,,,,Perry Local (Stark),,3904992,Stark,Weekly,6/13/21,6/19/21,,0,0,,,,,,167,91,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,10/11/20,10/17/20,,1,1,,,,,,12,5,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,10/18/20,10/24/20,,2,1,,,,,,14,6,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,10/25/20,10/31/20,,4,2,,,,,,18,8,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,11/1/20,11/7/20,,13,9,,,,,,31,17,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,11/8/20,11/14/20,,11,9,,,,,,42,26,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,11/15/20,11/21/20,,13,12,,,,,,55,38,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,11/22/20,11/28/20,,7,4,,,,,,62,42,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,11/29/20,12/5/20,,12,12,,,,,,74,56,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,12/6/20,12/12/20,,13,12,,,,,,87,68,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,12/13/20,12/19/20,,14,5,,,,,,101,73,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,12/27/20,1/2/21,,7,6,,,,,,113,83,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,1/3/21,1/9/21,,13,6,,,,,,126,89,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,1/10/21,1/16/21,,0,0,,,,,,126,89,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,1/17/21,1/23/21,,16,5,,,,,,153,99,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,1/24/21,1/30/21,,0,0,,,,,,153,99,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,1/31/21,2/6/21,,8,2,,,,,,170,104,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,2/7/21,2/13/21,,6,1,,,,,,176,105,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,2/14/21,2/20/21,,6,1,,,,,,176,105,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,2/21/21,2/27/21,,1,0,,,,,,180,105,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,2/28/21,3/6/21,,7,2,,,,,,187,107,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,3/7/21,3/13/21,,5,1,,,,,,192,108,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,3/14/21,3/20/21,,5,1,,,,,,192,108,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,3/21/21,3/27/21,,2,0,,,,,,195,108,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,3/28/21,4/3/21,,0,0,,,,,,195,108,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,4/4/21,4/10/21,,4,0,,,,,,201,108,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,4/11/21,4/17/21,,3,1,,,,,,204,109,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,4/18/21,4/24/21,,1,1,,,,,,205,110,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,4/25/21,5/1/21,,0,1,,,,,,205,111,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,5/2/21,5/8/21,,3,2,,,,,,208,113,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,5/9/21,5/15/21,,9,0,,,,,,219,113,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,5/16/21,5/22/21,,9,0,,,,,,228,113,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,5/23/21,5/29/21,,0,0,,,,,,228,113,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,5/30/21,6/5/21,,0,0,,,,,,228,113,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,6/6/21,6/12/21,,0,1,,,,,,228,114,,,,,
Ohio,OH,District,#N/A,,,,Plain Local,,3904993,Stark,Weekly,6/13/21,6/19/21,,0,0,,,,,,228,114,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,10/11/20,10/17/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,10/18/20,10/24/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,10/25/20,10/31/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,11/1/20,11/7/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,11/8/20,11/14/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,11/15/20,11/21/20,,0,4,,,,,,6,7,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,11/22/20,11/28/20,,1,1,,,,,,7,8,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,11/29/20,12/5/20,,4,6,,,,,,11,14,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,12/6/20,12/12/20,,8,3,,,,,,19,16,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,12/13/20,12/19/20,,4,1,,,,,,23,17,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,12/27/20,1/2/21,,2,2,,,,,,29,21,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,1/3/21,1/9/21,,6,4,,,,,,35,25,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,1/10/21,1/16/21,,0,0,,,,,,35,25,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,1/17/21,1/23/21,,0,0,,,,,,37,28,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,1/24/21,1/30/21,,0,0,,,,,,37,28,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,1/31/21,2/6/21,,2,0,,,,,,46,30,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,2/7/21,2/13/21,,4,0,,,,,,50,30,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,2/14/21,2/20/21,,4,0,,,,,,50,30,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,2/21/21,2/27/21,,0,1,,,,,,51,32,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,2/28/21,3/6/21,,2,0,,,,,,53,32,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,3/7/21,3/13/21,,1,0,,,,,,54,32,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,3/14/21,3/20/21,,1,0,,,,,,54,32,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,3/21/21,3/27/21,,0,0,,,,,,54,32,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,3/28/21,4/3/21,,0,0,,,,,,54,32,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,4/4/21,4/10/21,,0,0,,,,,,54,32,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,4/11/21,4/17/21,,0,0,,,,,,54,32,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,4/18/21,4/24/21,,1,1,,,,,,55,33,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,4/25/21,5/1/21,,1,0,,,,,,56,33,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,5/2/21,5/8/21,,0,1,,,,,,56,34,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,5/9/21,5/15/21,,0,0,,,,,,56,34,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,5/16/21,5/22/21,,0,0,,,,,,56,34,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,5/23/21,5/29/21,,0,0,,,,,,56,34,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,5/30/21,6/5/21,,0,0,,,,,,56,34,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,6/6/21,6/12/21,,0,0,,,,,,56,34,,,,,
Ohio,OH,District,#N/A,,,,Sandy Valley Local,,3904994,Stark,Weekly,6/13/21,6/19/21,,0,0,,,,,,56,34,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,10/11/20,10/17/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,10/18/20,10/24/20,,2,1,,,,,,2,1,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,10/25/20,10/31/20,,1,2,,,,,,3,3,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,11/1/20,11/7/20,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,11/8/20,11/14/20,,1,3,,,,,,2,3,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,11/15/20,11/21/20,,6,7,,,,,,6,7,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,11/22/20,11/28/20,,4,2,,,,,,10,9,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,11/29/20,12/5/20,,3,3,,,,,,13,12,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,12/6/20,12/12/20,,3,3,,,,,,16,15,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,12/13/20,12/19/20,,7,4,,,,,,23,19,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,12/27/20,1/2/21,,0,0,,,,,,23,19,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,1/3/21,1/9/21,,2,2,,,,,,25,21,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,1/10/21,1/16/21,,0,0,,,,,,25,21,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,1/17/21,1/23/21,,7,4,,,,,,32,25,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,1/24/21,1/30/21,,0,0,,,,,,32,25,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,1/31/21,2/6/21,,5,0,,,,,,37,25,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,2/7/21,2/13/21,,3,1,,,,,,40,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,2/14/21,2/20/21,,3,1,,,,,,40,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,2/21/21,2/27/21,,0,0,,,,,,40,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,2/28/21,3/6/21,,2,0,,,,,,42,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,3/7/21,3/13/21,,0,0,,,,,,42,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,3/14/21,3/20/21,,0,0,,,,,,42,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,3/21/21,3/27/21,,0,0,,,,,,43,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,3/28/21,4/3/21,,0,0,,,,,,43,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,4/4/21,4/10/21,,0,0,,,,,,43,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,4/11/21,4/17/21,,0,0,,,,,,43,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,4/18/21,4/24/21,,0,0,,,,,,43,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,4/25/21,5/1/21,,0,0,,,,,,43,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,5/2/21,5/8/21,,0,0,,,,,,43,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,5/9/21,5/15/21,,1,0,,,,,,44,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,5/16/21,5/22/21,,0,0,,,,,,44,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,5/23/21,5/29/21,,0,0,,,,,,44,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,5/30/21,6/5/21,,0,0,,,,,,44,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,6/6/21,6/12/21,,0,0,,,,,,44,26,,,,,
Ohio,OH,District,#N/A,,,,Tuslaw Local,,3904995,Stark,Weekly,6/13/21,6/19/21,,0,0,,,,,,44,26,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,10/11/20,10/17/20,,5,0,,,,,,7,0,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,10/18/20,10/24/20,,2,2,,,,,,9,2,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,10/25/20,10/31/20,,1,0,,,,,,10,2,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,11/1/20,11/7/20,,0,0,,,,,,10,2,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,11/8/20,11/14/20,,5,7,,,,,,15,9,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,11/15/20,11/21/20,,1,4,,,,,,16,13,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,11/22/20,11/28/20,,5,4,,,,,,21,17,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,11/29/20,12/5/20,,3,1,,,,,,24,18,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,12/6/20,12/12/20,,0,1,,,,,,24,19,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,12/13/20,12/19/20,,3,2,,,,,,27,21,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,12/27/20,1/2/21,,6,0,,,,,,33,22,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,1/3/21,1/9/21,,6,1,,,,,,36,23,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,1/10/21,1/16/21,,5,4,,,,,,41,27,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,1/17/21,1/23/21,,0,0,,,,,,41,27,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,1/24/21,1/30/21,,5,0,,,,,,54,27,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,1/31/21,2/6/21,,3,0,,,,,,57,27,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,2/7/21,2/13/21,,0,1,,,,,,57,28,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,2/14/21,2/20/21,,0,1,,,,,,57,28,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,2/21/21,2/27/21,,0,0,,,,,,60,29,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,2/28/21,3/6/21,,1,0,,,,,,61,29,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,3/7/21,3/13/21,,1,0,,,,,,62,29,,,,,
Ohio,OH,District,#N/A,,,,Woodridge Local,,3904997,Summit,Weekly,3/14/21,3/20/21,,1,0,,,,,,62,29,,,,,
