StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,EnrollmentTotal,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,12/6/20,12/12/20,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,12/13/20,12/19/20,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,12/20/20,12/26/20,147,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,12/27/20,1/2/21,147,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,1/3/21,1/9/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,1/10/21,1/16/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,1/17/21,1/23/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,1/24/21,1/30/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,1/31/21,2/6/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,2/7/21,2/13/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,2/14/21,2/20/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,2/21/21,2/27/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,2/28/21,3/6/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,3/7/21,3/13/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,3/14/21,3/20/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,3/21/21,3/27/21,147,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,3/28/21,4/3/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,4/4/21,4/10/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,4/11/21,4/17/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,4/18/21,4/24/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,4/25/21,5/1/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,5/2/21,5/8/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,5/9/21,5/15/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,5/16/21,5/22/21,147,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,5/23/21,5/29/21,147,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,5/30/21,6/5/21,147,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,6/6/21,6/12/21,147,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,North Gem District,Regular local school district,1602430,149,Weekly,6/13/21,6/19/21,147,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,8/9/20,8/15/20,576,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,8/16/20,8/22/20,576,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,8/23/20,8/29/20,576,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,8/30/20,9/5/20,576,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,9/6/20,9/12/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,9/13/20,9/19/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,9/20/20,9/26/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,9/27/20,10/3/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,10/4/20,10/10/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,10/11/20,10/17/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,10/18/20,10/24/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,10/25/20,10/31/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,11/1/20,11/7/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,11/8/20,11/14/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,11/15/20,11/21/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,11/22/20,11/28/20,576,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,11/29/20,12/5/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,12/6/20,12/12/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,12/13/20,12/19/20,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,12/20/20,12/26/20,576,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,12/27/20,1/2/21,576,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,1/3/21,1/9/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,1/10/21,1/16/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,1/17/21,1/23/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,1/24/21,1/30/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,1/31/21,2/6/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,2/7/21,2/13/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,2/14/21,2/20/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,2/21/21,2/27/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,2/28/21,3/6/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,3/7/21,3/13/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,3/14/21,3/20/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,3/21/21,3/27/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,3/28/21,4/3/21,576,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,4/4/21,4/10/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,4/11/21,4/17/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,4/18/21,4/24/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,4/25/21,5/1/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,5/2/21,5/8/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,5/9/21,5/15/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,5/16/21,5/22/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,5/23/21,5/29/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,5/30/21,6/5/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,6/6/21,6/12/21,576,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Idaho Stem Charter Academy Inc.,Charter agency,1600160,480,Weekly,6/13/21,6/19/21,576,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,8/9/20,8/15/20,969,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,8/16/20,8/22/20,969,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,8/23/20,8/29/20,969,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,8/30/20,9/5/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,9/6/20,9/12/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,9/13/20,9/19/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,9/20/20,9/26/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,9/27/20,10/3/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,10/4/20,10/10/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,10/11/20,10/17/20,969,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,10/18/20,10/24/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,10/25/20,10/31/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,11/1/20,11/7/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,11/8/20,11/14/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,11/15/20,11/21/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,11/22/20,11/28/20,969,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,11/29/20,12/5/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,12/6/20,12/12/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,12/13/20,12/19/20,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,12/20/20,12/26/20,969,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,12/27/20,1/2/21,969,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,1/3/21,1/9/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,1/10/21,1/16/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,1/17/21,1/23/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,1/24/21,1/30/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,1/31/21,2/6/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,2/7/21,2/13/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,2/14/21,2/20/21,969,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,2/21/21,2/27/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,2/28/21,3/6/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,3/7/21,3/13/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,3/14/21,3/20/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,3/21/21,3/27/21,969,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,3/28/21,4/3/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,4/4/21,4/10/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,4/11/21,4/17/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,4/18/21,4/24/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,4/25/21,5/1/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,5/2/21,5/8/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,5/9/21,5/15/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,5/16/21,5/22/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,5/23/21,5/29/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,5/30/21,6/5/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,6/6/21,6/12/21,969,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Star Charter School Inc.,Charter agency,1600174,493,Weekly,6/13/21,6/19/21,969,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,8/9/20,8/15/20,224,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,8/16/20,8/22/20,224,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,8/23/20,8/29/20,224,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,8/30/20,9/5/20,224,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,9/6/20,9/12/20,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,9/13/20,9/19/20,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,9/20/20,9/26/20,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,9/27/20,10/3/20,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,10/4/20,10/10/20,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,10/11/20,10/17/20,224,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,10/18/20,10/24/20,224,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,10/25/20,10/31/20,224,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,11/1/20,11/7/20,224,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,11/8/20,11/14/20,224,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,11/15/20,11/21/20,224,Hybrid,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,11/22/20,11/28/20,224,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,11/29/20,12/5/20,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,12/6/20,12/12/20,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,12/13/20,12/19/20,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,12/20/20,12/26/20,224,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,12/27/20,1/2/21,224,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,1/3/21,1/9/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,1/10/21,1/16/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,1/17/21,1/23/21,224,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,1/24/21,1/30/21,224,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,1/31/21,2/6/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,2/7/21,2/13/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,2/14/21,2/20/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,2/21/21,2/27/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,2/28/21,3/6/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,3/7/21,3/13/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,3/14/21,3/20/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,3/21/21,3/27/21,224,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,3/28/21,4/3/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,4/4/21,4/10/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,4/11/21,4/17/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,4/18/21,4/24/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,4/25/21,5/1/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,5/2/21,5/8/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,5/9/21,5/15/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,5/16/21,5/22/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,5/23/21,5/29/21,224,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,5/30/21,6/5/21,224,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,6/6/21,6/12/21,224,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,North Valley Academy Inc.,Charter agency,1600143,465,Weekly,6/13/21,6/19/21,224,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,8/9/20,8/15/20,337,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,8/16/20,8/22/20,337,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,8/23/20,8/29/20,337,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,8/30/20,9/5/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,9/6/20,9/12/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,9/13/20,9/19/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,9/20/20,9/26/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,9/27/20,10/3/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,10/4/20,10/10/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,10/11/20,10/17/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,10/18/20,10/24/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,10/25/20,10/31/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,11/1/20,11/7/20,337,Hybrid,,,,,,,,,,,,
