"","StateName","StateAbbrev","DataLevel","Charter","DistrictName","DistrictType","NCESDistrictID","StateAssignedDistrictID","EnrollmentTotal","StaffMaskPolicy","StaffMaskStart1","StaffMaskEnd1","StaffMaskStart2","StaffMaskEnd2","StudentMaskPolicy","StudentMaskStart1","StudentMaskEnd1","StudentMaskStart2","StudentMaskEnd2"
"94","Idaho","ID","District","No","Melba Joint District","Regular local school district","1602070","136","874","Required full school year",,,,,"Required full school year",,,,
"95","Idaho","ID","District","No","Middleton District","Regular local school district","1602130","134","3912","Required full school year",,,,,"Required full school year",,,,
"96","Idaho","ID","District","No","Midvale District","Regular local school district","1602160","433","121","Required full school year",,,,,"Required full school year",,,,
"97","Idaho","ID","District","No","Minidoka County Joint District","Regular local school district","1602190","331","4264","Required full school year",,,,,"Required full school year",,,,
"98","Idaho","ID","District","Yes","Monticello Montessori Charter School Inc.","Charter agency","1600154","474","213","Required full school year",,,,,"Required full school year",,,,
"99","Idaho","ID","District","Yes","Mosaics Public School Inc.","Charter agency","1600191","544","271","Required full school year",,,,,"Required full school year",,,,
"100","Idaho","ID","District","No","Moscow District","Regular local school district","1602220","281","2155","Required full school year",,,,,"Required full school year",,,,
"101","Idaho","ID","District","No","Mountain Home District","Regular local school district","1602250","193","3617","Required full school year",,,,,"Required full school year",,,,
"102","Idaho","ID","District","No","Mountain View School District","Regular local school district","1600139","244","1152","Required full school year",,,,,"Required full school year",,,,
"103","Idaho","ID","District","No","Mullan District","Regular local school district","1602280","392","88","Required full school year",,,,,"Required full school year",,,,
"104","Idaho","ID","District","No","Murtaugh Joint District","Regular local school district","1602310","418","387","Required full school year",,,,,"Required full school year",,,,
"105","Idaho","ID","District","No","Nampa School District","Regular local school district","1602340","131","13230","Required full school year",,,,,"Required full school year",,,,
"106","Idaho","ID","District","No","New Plymouth District","Regular local school district","1602370","372","962","Required full school year",,,,,"Required full school year",,,,
"107","Idaho","ID","District","No","Nezperce Joint District","Regular local school district","1602400","302","161","Required full school year",,,,,"Required full school year",,,,
"108","Idaho","ID","District","No","North Gem District","Regular local school district","1602430","149","151","Required full school year",,,,,"Required full school year",,,,
"109","Idaho","ID","District","Yes","North Idaho Stem Charter Academy Inc.","Charter agency","1600160","480","576","Required full school year",,,,,"Required full school year",,,,
"110","Idaho","ID","District","Yes","North Star Charter School Inc.","Charter agency","1600174","493","969","Required full school year",,,,,"Required full school year",,,,
"111","Idaho","ID","District","Yes","North Valley Academy Inc.","Charter agency","1600143","465","224","Required full school year",,,,,"Required full school year",,,,
"112","Idaho","ID","District","No","Notus District","Regular local school district","1602460","135","346","Required full school year",,,,,"Required full school year",,,,
"113","Idaho","ID","District","No","Oneida County District","Regular local school district","1602490","351","7877","Required full school year",,,,,"Required full school year",,,,
"114","Idaho","ID","District","No","Orofino Joint District","Regular local school district","1602520","171","1027","Required full school year",,,,,"Required full school year",,,,
"115","Idaho","ID","District","Yes","Palouse Prairie Educational Organization Inc.","Charter agency","1600151","472","191","Required full school year",,,,,"Required full school year",,,,
"116","Idaho","ID","District","No","Parma District","Regular local school district","1602550","137","1015","Required full school year",,,,,"Required full school year",,,,
"117","Idaho","ID","District","Yes","Pathways In Education - Nampa Inc.","Charter agency","1600183","497","293","Required full school year",,,,,"Required full school year",,,,
